transaction_id,amount,failure_reason,action,success_probability,expected_revenue,success,recovered_amount
TXN_008006,3198.66,bank_decline,alternate_payment,0.7304,2336.301264,1,3198.66
TXN_008007,2001.64,network_error,retry_later,0.5661,1133.128404,0,0.0
TXN_008008,8086.99,bank_decline,alternate_payment,0.6177,4995.333723,1,8086.99
TXN_008009,1322.35,authentication_failed,customer_followup,0.7612,1006.5728199999999,1,1322.35
TXN_008010,5069.1,bank_decline,alternate_payment,0.8091,4101.408810000001,1,5069.1
TXN_008011,1355.52,limit_exceeded,alternate_payment,0.7018,951.3039359999999,0,0.0
TXN_008012,2782.27,authentication_failed,customer_followup,0.6018,1674.370086,1,2782.27
TXN_008013,1613.95,insufficient_funds,retry_later,0.6059,977.892305,0,0.0
TXN_008014,1709.83,limit_exceeded,alternate_payment,0.8248,1410.267784,1,1709.83
TXN_008015,1239.69,insufficient_funds,retry_later,0.6383,791.294127,0,0.0
TXN_008016,6938.59,network_error,retry_later,0.5676,3938.343684,0,0.0
TXN_008017,868.77,card_expired,customer_followup,0.6461,561.312297,1,868.77
TXN_008018,862.44,insufficient_funds,retry_later,0.8396,724.1046240000001,1,862.44
TXN_008019,15078.02,insufficient_funds,retry_later,0.803,12107.650060000002,1,15078.02
TXN_008020,4807.09,insufficient_funds,retry_later,0.7932,3812.983788,0,0.0
TXN_008021,166.48,insufficient_funds,retry_later,0.507,84.40536,1,166.48
TXN_008022,1027.35,limit_exceeded,alternate_payment,0.7501,770.6152349999999,0,0.0
TXN_008023,295.31,authentication_failed,customer_followup,0.6264,184.982184,0,0.0
TXN_008024,698.76,limit_exceeded,alternate_payment,0.8329,581.997204,1,698.76
TXN_008025,78.37,network_error,retry_later,0.618,48.432660000000006,1,78.37
TXN_008026,1576.58,limit_exceeded,alternate_payment,0.5447,858.7631259999999,1,1576.58
TXN_008027,577.12,authentication_failed,customer_followup,0.8737,504.22974400000004,1,577.12
TXN_008028,1919.66,insufficient_funds,retry_later,0.7083,1359.6951780000002,1,1919.66
TXN_008029,355.98,authentication_failed,customer_followup,0.6097,217.041006,1,355.98
TXN_008030,1964.34,card_expired,customer_followup,0.674,1323.96516,0,0.0
TXN_008031,1194.02,card_expired,customer_followup,0.6106,729.068612,1,1194.02
TXN_008032,8118.92,insufficient_funds,retry_later,0.6268,5088.939056,0,0.0
TXN_008033,7415.72,network_error,retry_later,0.5575,4134.2639,1,7415.72
TXN_008034,3965.33,limit_exceeded,alternate_payment,0.7025,2785.644325,1,3965.33
TXN_008035,1304.25,bank_decline,alternate_payment,0.7152,932.7995999999999,0,0.0
TXN_008036,13165.83,network_error,retry,0.8127,10699.870041,1,13165.83
TXN_008037,382.59,card_expired,customer_followup,0.8073,308.86490699999996,1,382.59
TXN_008038,444.27,card_expired,customer_followup,0.9298,413.08224599999994,1,444.27
TXN_008039,1662.73,network_error,retry,0.95,1579.5935,1,1662.73
TXN_008040,17223.64,insufficient_funds,retry_later,0.6829,11762.023755999999,0,0.0
TXN_008041,1476.84,authentication_failed,customer_followup,0.7063,1043.092092,0,0.0
TXN_008042,1505.31,card_expired,customer_followup,0.7898,1188.893838,1,1505.31
TXN_008043,427.56,card_expired,customer_followup,0.5581,238.621236,1,427.56
TXN_008044,4656.08,bank_decline,alternate_payment,0.7837,3648.9698959999996,1,4656.08
TXN_008045,4689.95,authentication_failed,customer_followup,0.7306,3426.47747,1,4689.95
TXN_008046,3980.15,network_error,retry_later,0.5677,2259.531155,1,3980.15
TXN_008047,963.7,card_expired,customer_followup,0.7147,688.75639,1,963.7
TXN_008048,891.85,limit_exceeded,alternate_payment,0.5541,494.17408500000005,1,891.85
TXN_008049,496.15,authentication_failed,customer_followup,0.6909,342.790035,0,0.0
TXN_008050,1966.23,network_error,retry_later,0.6696,1316.587608,1,1966.23
TXN_008051,613.75,authentication_failed,customer_followup,0.8635,529.973125,1,613.75
TXN_008052,557.01,bank_decline,alternate_payment,0.6025,335.598525,1,557.01
TXN_008053,1183.59,card_expired,customer_followup,0.6534,773.3577059999999,0,0.0
TXN_008054,1108.59,card_expired,customer_followup,0.8758,970.9031219999999,1,1108.59
TXN_008055,1055.77,bank_decline,alternate_payment,0.862,910.0737399999999,1,1055.77
TXN_008056,2882.59,bank_decline,alternate_payment,0.865,2493.4403500000003,1,2882.59
TXN_008057,1956.76,insufficient_funds,retry_later,0.9314,1822.526264,1,1956.76
TXN_008058,1355.39,network_error,retry,0.8456,1146.117784,1,1355.39
TXN_008059,2171.15,card_expired,customer_followup,0.868,1884.5582000000002,1,2171.15
TXN_008060,670.8,authentication_failed,customer_followup,0.9243,620.02044,1,670.8
TXN_008061,2008.77,bank_decline,alternate_payment,0.6137,1232.7821490000001,0,0.0
TXN_008062,2101.91,insufficient_funds,retry_later,0.5456,1146.802096,1,2101.91
TXN_008063,402.2,bank_decline,alternate_payment,0.7932,319.02504,0,0.0
TXN_008064,4893.65,bank_decline,alternate_payment,0.8009,3919.3242849999992,1,4893.65
TXN_008065,748.87,limit_exceeded,alternate_payment,0.6832,511.627984,0,0.0
TXN_008066,1978.93,limit_exceeded,alternate_payment,0.8919,1765.007667,1,1978.93
TXN_008067,5793.04,card_expired,customer_followup,0.8242,4774.623568,1,5793.04
TXN_008068,4562.73,network_error,retry_later,0.5469,2495.357037,1,4562.73
TXN_008069,1871.2,limit_exceeded,alternate_payment,0.7908,1479.74496,1,1871.2
TXN_008070,1258.28,card_expired,customer_followup,0.7267,914.392076,1,1258.28
TXN_008071,4663.46,authentication_failed,customer_followup,0.8709,4061.407314,1,4663.46
TXN_008072,3549.97,bank_decline,alternate_payment,0.8123,2883.6406309999998,1,3549.97
TXN_008073,974.22,limit_exceeded,alternate_payment,0.5468,532.703496,0,0.0
TXN_008074,816.56,authentication_failed,customer_followup,0.7046,575.348176,1,816.56
TXN_008075,227.61,authentication_failed,customer_followup,0.5958,135.610038,0,0.0
TXN_008076,2109.13,bank_decline,alternate_payment,0.7748,1634.1539240000002,1,2109.13
TXN_008077,1664.54,limit_exceeded,alternate_payment,0.8073,1343.783142,1,1664.54
TXN_008078,5631.84,limit_exceeded,alternate_payment,0.6986,3934.403424,1,5631.84
TXN_008079,2589.07,network_error,retry_later,0.5119,1325.344933,1,2589.07
TXN_008080,6865.26,authentication_failed,customer_followup,0.5748,3946.151448,1,6865.26
TXN_008081,900.22,authentication_failed,customer_followup,0.8046,724.317012,1,900.22
TXN_008082,5642.88,authentication_failed,customer_followup,0.8912,5028.934656,1,5642.88
TXN_008083,1065.38,limit_exceeded,alternate_payment,0.7698,820.1295240000002,1,1065.38
TXN_008084,3934.72,bank_decline,alternate_payment,0.7784,3062.786048,1,3934.72
TXN_008085,420.41,network_error,retry,0.95,399.3895,1,420.41
TXN_008086,2287.32,bank_decline,alternate_payment,0.8041,1839.2340120000001,1,2287.32
TXN_008087,248.47,bank_decline,alternate_payment,0.6941,172.463027,0,0.0
TXN_008088,1384.18,network_error,retry_later,0.5452,754.654936,0,0.0
TXN_008089,2808.35,authentication_failed,customer_followup,0.8151,2289.086085,1,2808.35
TXN_008090,1073.88,insufficient_funds,retry_later,0.7341,788.335308,0,0.0
TXN_008091,632.43,network_error,retry_later,0.542,342.77706,0,0.0
TXN_008092,4213.79,network_error,retry,0.95,4003.1004999999996,1,4213.79
TXN_008093,1630.33,card_expired,customer_followup,0.7465,1217.041345,1,1630.33
TXN_008094,1108.13,limit_exceeded,alternate_payment,0.6388,707.8734440000001,0,0.0
TXN_008095,1885.4,limit_exceeded,alternate_payment,0.7409,1396.8928600000002,1,1885.4
TXN_008096,25252.21,insufficient_funds,retry_later,0.489,12348.330689999999,0,0.0
TXN_008097,5730.18,insufficient_funds,retry_later,0.6515,3733.21227,1,5730.18
TXN_008098,5782.4,insufficient_funds,retry_later,0.7725,4466.9039999999995,1,5782.4
TXN_008099,2794.89,bank_decline,alternate_payment,0.5437,1519.5816929999999,1,2794.89
TXN_008100,2135.56,limit_exceeded,alternate_payment,0.8836,1886.980816,1,2135.56
TXN_008101,164.67,card_expired,customer_followup,0.7577,124.770459,0,0.0
TXN_008102,916.92,authentication_failed,customer_followup,0.9028,827.795376,0,0.0
TXN_008103,1118.14,limit_exceeded,alternate_payment,0.8266,924.2545240000001,1,1118.14
TXN_008104,277.3,insufficient_funds,retry_later,0.6795,188.42535,1,277.3
TXN_008105,568.26,authentication_failed,customer_followup,0.7786,442.447236,0,0.0
TXN_008106,249.43,insufficient_funds,retry_later,0.7879,196.52589700000001,1,249.43
TXN_008107,1740.06,authentication_failed,customer_followup,0.5745,999.6644699999999,1,1740.06
TXN_008108,4100.1,bank_decline,alternate_payment,0.7155,2933.6215500000003,1,4100.1
TXN_008109,5468.58,insufficient_funds,retry_later,0.6075,3322.16235,0,0.0
TXN_008110,2737.46,insufficient_funds,retry_later,0.7505,2054.46373,0,0.0
TXN_008111,689.94,card_expired,customer_followup,0.4999,344.90100600000005,1,689.94
TXN_008112,261.89,authentication_failed,customer_followup,0.79,206.8931,1,261.89
TXN_008113,312.04,insufficient_funds,retry_later,0.6962,217.24224800000002,0,0.0
TXN_008114,508.27,limit_exceeded,alternate_payment,0.8521,433.096867,1,508.27
TXN_008115,743.33,insufficient_funds,retry_later,0.6865,510.29604500000005,1,743.33
TXN_008116,1541.1,bank_decline,alternate_payment,0.6769,1043.17059,1,1541.1
TXN_008117,655.79,authentication_failed,customer_followup,0.7274,477.02164600000003,0,0.0
TXN_008118,2537.6,limit_exceeded,alternate_payment,0.861,2184.8736,1,2537.6
TXN_008119,1433.29,insufficient_funds,retry_later,0.95,1361.6254999999999,1,1433.29
TXN_008120,1827.21,network_error,retry_later,0.5456,996.9257759999999,1,1827.21
TXN_008121,5654.75,bank_decline,alternate_payment,0.6121,3461.2724749999998,1,5654.75
TXN_008122,555.44,authentication_failed,customer_followup,0.6769,375.977336,1,555.44
TXN_008123,2748.21,card_expired,customer_followup,0.7025,1930.6175250000001,1,2748.21
TXN_008124,1782.95,network_error,retry,0.95,1693.8025,1,1782.95
TXN_008125,1295.32,bank_decline,alternate_payment,0.659,853.61588,1,1295.32
TXN_008126,4381.98,insufficient_funds,retry_later,0.4559,1997.744682,1,4381.98
TXN_008127,4354.71,bank_decline,alternate_payment,0.8581,3736.776651,1,4354.71
TXN_008128,701.7,limit_exceeded,alternate_payment,0.6014,422.0023800000001,0,0.0
TXN_008129,1506.94,network_error,retry_later,0.5815,876.28561,0,0.0
TXN_008130,2395.18,bank_decline,alternate_payment,0.9187,2200.451866,1,2395.18
TXN_008131,1376.08,network_error,retry_later,0.4649,639.7395919999999,0,0.0
TXN_008132,3245.49,network_error,retry,0.9417,3056.277933,1,3245.49
TXN_008133,2395.13,network_error,retry_later,0.5174,1239.240262,0,0.0
TXN_008134,11300.04,authentication_failed,customer_followup,0.7262,8206.089048,1,11300.04
TXN_008135,391.4,bank_decline,alternate_payment,0.6761,264.62554,0,0.0
TXN_008136,1599.69,limit_exceeded,alternate_payment,0.8,1279.7520000000002,1,1599.69
TXN_008137,728.87,authentication_failed,customer_followup,0.8025,584.918175,1,728.87
TXN_008138,3308.03,card_expired,customer_followup,0.8352,2762.866656,0,0.0
TXN_008139,358.82,card_expired,customer_followup,0.7144,256.341008,1,358.82
TXN_008140,2556.29,bank_decline,alternate_payment,0.6649,1699.6772210000001,1,2556.29
TXN_008141,962.9,bank_decline,alternate_payment,0.5564,535.75756,1,962.9
TXN_008142,867.69,insufficient_funds,retry_later,0.6967,604.519623,0,0.0
TXN_008143,425.6,limit_exceeded,alternate_payment,0.7188,305.92128,1,425.6
TXN_008144,1135.61,insufficient_funds,retry_later,0.8161,926.771321,1,1135.61
TXN_008145,5348.12,limit_exceeded,alternate_payment,0.8991,4808.494692,0,0.0
TXN_008146,1763.07,authentication_failed,customer_followup,0.8401,1481.1551069999998,1,1763.07
TXN_008147,3386.93,insufficient_funds,retry_later,0.7544,2555.099992,1,3386.93
TXN_008148,9553.3,card_expired,customer_followup,0.9427,9005.89591,1,9553.3
TXN_008149,2353.73,limit_exceeded,alternate_payment,0.5401,1271.249573,1,2353.73
TXN_008150,1034.01,insufficient_funds,retry_later,0.7648,790.8108480000001,1,1034.01
TXN_008151,2884.92,limit_exceeded,alternate_payment,0.6684,1928.280528,1,2884.92
TXN_008152,1049.12,card_expired,customer_followup,0.7143,749.3864159999999,0,0.0
TXN_008153,1091.79,limit_exceeded,alternate_payment,0.7748,845.918892,1,1091.79
TXN_008154,395.48,authentication_failed,customer_followup,0.9348,369.694704,0,0.0
TXN_008155,4565.38,network_error,retry_later,0.564,2574.87432,0,0.0
TXN_008156,1229.05,card_expired,customer_followup,0.6251,768.279155,1,1229.05
TXN_008157,2169.17,authentication_failed,customer_followup,0.6842,1484.1461140000001,0,0.0
TXN_008158,641.65,bank_decline,alternate_payment,0.7686,493.17218999999994,1,641.65
TXN_008159,2796.01,card_expired,customer_followup,0.6809,1903.803209,1,2796.01
TXN_008160,843.92,card_expired,customer_followup,0.83,700.4535999999999,1,843.92
TXN_008161,1569.15,bank_decline,alternate_payment,0.7345,1152.5406750000002,0,0.0
TXN_008162,4349.54,limit_exceeded,alternate_payment,0.6079,2644.085366,1,4349.54
TXN_008163,3986.86,network_error,retry,0.95,3787.517,1,3986.86
TXN_008164,1768.65,insufficient_funds,retry_later,0.4993,883.0869450000001,1,1768.65
TXN_008165,308.55,card_expired,customer_followup,0.9127,281.613585,1,308.55
TXN_008166,36055.35,insufficient_funds,retry_later,0.6383,23014.129904999998,1,36055.35
TXN_008167,10361.57,limit_exceeded,alternate_payment,0.7509,7780.502913,1,10361.57
TXN_008168,3724.45,insufficient_funds,retry_later,0.7877,2933.7492649999995,1,3724.45
TXN_008169,851.33,card_expired,customer_followup,0.8653,736.655849,1,851.33
TXN_008170,1613.9,card_expired,customer_followup,0.728,1174.9192,1,1613.9
TXN_008171,1050.04,card_expired,customer_followup,0.6148,645.564592,0,0.0
TXN_008172,6398.74,limit_exceeded,alternate_payment,0.9289,5943.789586,1,6398.74
TXN_008173,2350.78,authentication_failed,customer_followup,0.7867,1849.358626,1,2350.78
TXN_008174,825.37,bank_decline,alternate_payment,0.7793,643.210841,1,825.37
TXN_008175,1129.18,insufficient_funds,retry_later,0.6522,736.4511960000001,1,1129.18
TXN_008176,5547.97,card_expired,customer_followup,0.661,3667.2081700000003,1,5547.97
TXN_008177,8956.17,limit_exceeded,alternate_payment,0.7056,6319.473552,1,8956.17
TXN_008178,8335.94,network_error,retry,0.8752,7295.614688000001,1,8335.94
TXN_008179,3854.64,authentication_failed,customer_followup,0.7891,3041.696424,1,3854.64
TXN_008180,1404.41,card_expired,customer_followup,0.4976,698.834416,1,1404.41
TXN_008181,70.7,bank_decline,alternate_payment,0.6326,44.72482000000001,1,70.7
TXN_008182,2433.68,authentication_failed,customer_followup,0.7155,1741.29804,1,2433.68
TXN_008183,1804.74,insufficient_funds,retry_later,0.563,1016.0686199999999,1,1804.74
TXN_008184,2079.71,insufficient_funds,retry_later,0.7281,1514.236851,0,0.0
TXN_008185,1908.17,insufficient_funds,retry_later,0.8877,1693.8825090000003,1,1908.17
TXN_008186,479.98,card_expired,customer_followup,0.8159,391.615682,1,479.98
TXN_008187,3157.1,authentication_failed,customer_followup,0.6666,2104.52286,1,3157.1
TXN_008188,3402.33,bank_decline,alternate_payment,0.8214,2794.673862,0,0.0
TXN_008189,3577.21,bank_decline,alternate_payment,0.8768,3136.4977280000003,1,3577.21
TXN_008190,4659.1,bank_decline,alternate_payment,0.5487,2556.44817,1,4659.1
TXN_008191,3307.84,authentication_failed,customer_followup,0.8693,2875.505312,0,0.0
TXN_008192,1199.87,limit_exceeded,alternate_payment,0.7697,923.539939,1,1199.87
TXN_008193,1684.4,authentication_failed,customer_followup,0.6241,1051.23404,1,1684.4
TXN_008194,1980.54,limit_exceeded,alternate_payment,0.753,1491.34662,1,1980.54
TXN_008195,2013.64,network_error,retry,0.8442,1699.914888,1,2013.64
TXN_008196,4906.02,insufficient_funds,retry_later,0.6495,3186.4599900000003,1,4906.02
TXN_008197,3441.52,limit_exceeded,alternate_payment,0.7013,2413.537976,1,3441.52
TXN_008198,14434.02,limit_exceeded,alternate_payment,0.5795,8364.51459,1,14434.02
TXN_008199,16423.51,bank_decline,alternate_payment,0.7227,11869.270676999999,1,16423.51
TXN_008200,1957.94,bank_decline,alternate_payment,0.6612,1294.589928,1,1957.94
TXN_008201,38.99,limit_exceeded,alternate_payment,0.8232,32.096568000000005,1,38.99
TXN_008202,6228.14,authentication_failed,customer_followup,0.8175,5091.50445,1,6228.14
TXN_008203,1053.24,bank_decline,alternate_payment,0.9165,965.29446,0,0.0
TXN_008204,811.2,network_error,retry_later,0.6215,504.16080000000005,1,811.2
TXN_008205,1213.85,bank_decline,alternate_payment,0.8701,1056.170885,1,1213.85
TXN_008206,1156.74,authentication_failed,customer_followup,0.7449,861.655626,1,1156.74
TXN_008207,3335.14,bank_decline,alternate_payment,0.7515,2506.3577099999998,1,3335.14
TXN_008208,380.15,bank_decline,alternate_payment,0.8371,318.22356499999995,1,380.15
TXN_008209,615.4,insufficient_funds,retry_later,0.6946,427.45684,1,615.4
TXN_008210,2548.24,network_error,retry_later,0.6529,1663.745896,1,2548.24
TXN_008211,3370.93,card_expired,customer_followup,0.7001,2359.9880929999995,1,3370.93
TXN_008212,3434.21,limit_exceeded,alternate_payment,0.912,3131.9995200000003,1,3434.21
TXN_008213,823.01,bank_decline,alternate_payment,0.8376,689.353176,1,823.01
TXN_008214,679.76,limit_exceeded,alternate_payment,0.9144,621.572544,1,679.76
TXN_008215,1089.38,card_expired,customer_followup,0.8428,918.1294640000001,1,1089.38
TXN_008216,2298.18,limit_exceeded,alternate_payment,0.8123,1866.811614,1,2298.18
TXN_008217,7986.26,network_error,retry,0.9383,7493.507758000001,1,7986.26
TXN_008218,233.36,card_expired,customer_followup,0.694,161.95184,1,233.36
TXN_008219,1449.93,insufficient_funds,retry_later,0.7903,1145.8796790000001,1,1449.93
TXN_008220,476.91,network_error,retry_later,0.502,239.40882000000002,0,0.0
TXN_008221,346.46,bank_decline,alternate_payment,0.6415,222.25408999999996,0,0.0
TXN_008222,4755.02,authentication_failed,customer_followup,0.8762,4166.348524,1,4755.02
TXN_008223,3116.99,limit_exceeded,alternate_payment,0.5571,1736.475129,1,3116.99
TXN_008224,2833.97,authentication_failed,customer_followup,0.8963,2540.0873109999998,0,0.0
TXN_008225,4541.56,card_expired,customer_followup,0.8274,3757.6867440000005,1,4541.56
TXN_008226,1119.1,card_expired,customer_followup,0.7499,839.21309,1,1119.1
TXN_008227,1173.05,network_error,retry,0.95,1114.3974999999998,1,1173.05
TXN_008228,16086.42,limit_exceeded,alternate_payment,0.7491,12050.337222,1,16086.42
TXN_008229,1412.94,insufficient_funds,retry_later,0.6601,932.6816940000001,1,1412.94
TXN_008230,3771.14,card_expired,customer_followup,0.6182,2331.3187479999997,1,3771.14
TXN_008231,1819.62,bank_decline,alternate_payment,0.5115,930.7356299999999,1,1819.62
TXN_008232,284.79,authentication_failed,customer_followup,0.6402,182.32255800000001,1,284.79
TXN_008233,234.01,bank_decline,alternate_payment,0.8275,193.643275,1,234.01
TXN_008234,1013.35,bank_decline,alternate_payment,0.8686,880.19581,1,1013.35
TXN_008235,5198.37,bank_decline,alternate_payment,0.5913,3073.796181,1,5198.37
TXN_008236,3977.03,limit_exceeded,alternate_payment,0.8747,3478.7081410000005,1,3977.03
TXN_008237,4510.11,authentication_failed,customer_followup,0.7204,3249.083244,1,4510.11
